group_id,root,current_channel_index,raw_l1_sum,rejected_lower_scoring_candidates,parameters_before,parameters_removed,parameters_after,dependency_operation_count,step,reduction_percent
DG038,model.8.m.0.cv1.conv,22,20.241411209106445,25,1830183,2566,1827617,15,1438,27.131123683759352
DG004,model.10.m.0.ffn.0.conv,2,20.247940063476562,25,1827617,258,1827359,4,1439,27.141410395958676
DG026,model.22.m.0.1.ffn.0.conv,34,20.249170303344727,25,1827359,258,1827101,4,1440,27.151697108158
DG039,model.8.m.0.cv2.conv,8,20.26291275024414,25,1827101,258,1826843,5,1441,27.161983820357328
DG004,model.10.m.0.ffn.0.conv,36,20.264366149902344,25,1826843,258,1826585,4,1442,27.17227053255664
DG004,model.10.m.0.ffn.0.conv,28,20.264535903930664,25,1826585,258,1826327,4,1443,27.182557244755966
DG004,model.10.m.0.ffn.0.conv,79,20.265968322753906,25,1826327,258,1826069,4,1444,27.192843956955294
DG039,model.8.m.0.cv2.conv,5,20.266626358032227,25,1826069,258,1825811,5,1445,27.203130669154618
DG039,model.8.m.0.cv2.conv,19,20.266725540161133,25,1825811,258,1825553,5,1446,27.213417381353942
DG039,model.8.m.0.cv2.conv,1,20.270828247070312,25,1825553,258,1825295,5,1447,27.22370409355326
DG004,model.10.m.0.ffn.0.conv,91,20.27707290649414,25,1825295,258,1825037,4,1448,27.233990805752583
DG026,model.22.m.0.1.ffn.0.conv,33,20.282596588134766,25,1825037,258,1824779,4,1449,27.244277517951907
DG026,model.22.m.0.1.ffn.0.conv,37,20.28466796875,25,1824779,258,1824521,4,1450,27.254564230151235
DG004,model.10.m.0.ffn.0.conv,87,20.286453247070312,25,1824521,258,1824263,4,1451,27.26485094235055
DG004,model.10.m.0.ffn.0.conv,20,20.289005279541016,25,1824263,258,1824005,4,1452,27.275137654549873
DG004,model.10.m.0.ffn.0.conv,77,20.29098892211914,25,1824005,258,1823747,4,1453,27.2854243667492
DG004,model.10.m.0.ffn.0.conv,42,20.291561126708984,25,1823747,258,1823489,4,1454,27.295711078948525
DG039,model.8.m.0.cv2.conv,1,20.29987335205078,25,1823489,258,1823231,5,1455,27.30599779114784
DG026,model.22.m.0.1.ffn.0.conv,40,20.30323028564453,25,1823231,258,1822973,4,1456,27.316284503347166
DG004,model.10.m.0.ffn.0.conv,63,20.319746017456055,25,1822973,258,1822715,4,1457,27.32657121554649
DG039,model.8.m.0.cv2.conv,11,20.33085823059082,25,1822715,258,1822457,5,1458,27.336857927745818
DG004,model.10.m.0.ffn.0.conv,82,20.343372344970703,25,1822457,258,1822199,4,1459,27.347144639945142
DG026,model.22.m.0.1.ffn.0.conv,49,20.351390838623047,25,1822199,258,1821941,4,1460,27.357431352144456
DG026,model.22.m.0.1.ffn.0.conv,1,20.3516788482666,25,1821941,258,1821683,4,1461,27.367718064343784
DG004,model.10.m.0.ffn.0.conv,77,20.352022171020508,25,1821683,258,1821425,4,1462,27.378004776543108
DG004,model.10.m.0.ffn.0.conv,7,20.36013412475586,25,1821425,258,1821167,4,1463,27.388291488742432
DG004,model.10.m.0.ffn.0.conv,48,20.363948822021484,25,1821167,258,1820909,4,1464,27.39857820094175
DG031,model.6.cv2.conv,58,20.365766525268555,25,1820909,2626,1818283,6,1465,27.503279387900758
DG004,model.10.m.0.ffn.0.conv,14,20.370786666870117,25,1818283,258,1818025,4,1466,27.51356610010007
DG038,model.8.m.0.cv1.conv,27,20.371280670166016,25,1818025,2566,1815459,15,1467,27.615875028408077
DG004,model.10.m.0.ffn.0.conv,63,20.375938415527344,25,1815459,258,1815201,4,1468,27.62616174060739
DG004,model.10.m.0.ffn.0.conv,56,20.386863708496094,25,1815201,258,1814943,4,1469,27.636448452806718
DG004,model.10.m.0.ffn.0.conv,48,20.387710571289062,25,1814943,258,1814685,4,1470,27.646735165006042
DG004,model.10.m.0.ffn.0.conv,36,20.389249801635742,25,1814685,258,1814427,4,1471,27.657021877205366
DG004,model.10.m.0.ffn.0.conv,39,20.39177894592285,25,1814427,258,1814169,4,1472,27.667308589404684
DG004,model.10.m.0.ffn.0.conv,43,20.396644592285156,25,1814169,258,1813911,4,1473,27.677595301604008
DG004,model.10.m.0.ffn.0.conv,35,20.398681640625,25,1813911,258,1813653,4,1474,27.687882013803332
DG026,model.22.m.0.1.ffn.0.conv,37,20.399587631225586,25,1813653,258,1813395,4,1475,27.69816872600266
DG026,model.22.m.0.1.ffn.0.conv,11,20.40169906616211,25,1813395,258,1813137,4,1476,27.708455438201973
DG026,model.22.m.0.1.ffn.0.conv,1,20.407262802124023,25,1813137,258,1812879,4,1477,27.718742150401297
DG016,model.19.cv2.conv,96,20.41058921813965,25,1812879,1784,1811095,14,1478,27.78987197429119
DG004,model.10.m.0.ffn.0.conv,11,20.418319702148438,25,1811095,258,1810837,4,1479,27.800158686490516
DG026,model.22.m.0.1.ffn.0.conv,37,20.42227554321289,25,1810837,258,1810579,4,1480,27.810445398689843
DG004,model.10.m.0.ffn.0.conv,62,20.42707633972168,25,1810579,258,1810321,4,1481,27.820732110889168
DG004,model.10.m.0.ffn.0.conv,60,20.432727813720703,25,1810321,258,1810063,4,1482,27.83101882308848
DG016,model.19.cv2.conv,1,20.436058044433594,25,1810063,1784,1808279,14,1483,27.902148646978375
DG004,model.10.m.0.ffn.0.conv,7,20.438379287719727,25,1808279,258,1808021,4,1484,27.9124353591777
DG004,model.10.m.0.ffn.0.conv,65,20.441417694091797,25,1808021,258,1807763,4,1485,27.922722071377027
DG004,model.10.m.0.ffn.0.conv,26,20.4416446685791,25,1807763,258,1807505,4,1486,27.93300878357635
DG004,model.10.m.0.ffn.0.conv,31,20.442899703979492,25,1807505,258,1807247,4,1487,27.943295495775665
DG038,model.8.m.0.cv1.conv,5,20.44740867614746,25,1807247,2566,1804681,15,1488,28.04560442408367
DG004,model.10.m.0.ffn.0.conv,57,20.453489303588867,25,1804681,258,1804423,4,1489,28.055891136282984
DG004,model.10.m.0.ffn.0.conv,30,20.454126358032227,25,1804423,258,1804165,4,1490,28.06617784848231
DG026,model.22.m.0.1.ffn.0.conv,32,20.456321716308594,25,1804165,258,1803907,4,1491,28.076464560681636
DG004,model.10.m.0.ffn.0.conv,4,20.458791732788086,25,1803907,258,1803649,4,1492,28.08675127288096
DG004,model.10.m.0.ffn.0.conv,31,20.46310043334961,25,1803649,258,1803391,4,1493,28.097037985080277
DG038,model.8.m.0.cv1.conv,16,20.46336555480957,25,1803391,2566,1800825,15,1494,28.19934691338828
DG039,model.8.m.0.cv2.conv,23,20.463516235351562,25,1800825,258,1800567,5,1495,28.209633625587593
DG038,model.8.m.0.cv1.conv,10,20.464435577392578,25,1800567,2566,1798001,15,1496,28.311942553895598
DG004,model.10.m.0.ffn.0.conv,52,20.47355079650879,25,1798001,258,1797743,4,1497,28.32222926609491
DG038,model.8.m.0.cv1.conv,16,20.475196838378906,25,1797743,2566,1795177,15,1498,28.424538194402913
DG026,model.22.m.0.1.ffn.0.conv,32,20.479103088378906,25,1795177,258,1794919,4,1499,28.43482490660224
DG039,model.8.m.0.cv2.conv,1,20.479442596435547,25,1794919,258,1794661,5,1500,28.445111618801555
DG004,model.10.m.0.ffn.0.conv,14,20.48778533935547,25,1794661,258,1794403,4,1501,28.45539833100088
DG004,model.10.m.0.ffn.0.conv,33,20.490327835083008,25,1794403,258,1794145,4,1502,28.465685043200207
DG039,model.8.m.0.cv2.conv,13,20.49065399169922,25,1794145,258,1793887,5,1503,28.47597175539953
DG026,model.22.m.0.1.ffn.0.conv,19,20.493513107299805,25,1793887,258,1793629,4,1504,28.486258467598844
DG026,model.22.m.0.1.ffn.0.conv,36,20.49470329284668,25,1793629,258,1793371,4,1505,28.496545179798172
DG004,model.10.m.0.ffn.0.conv,2,20.501813888549805,25,1793371,258,1793113,4,1506,28.506831891997496
DG026,model.22.m.0.1.ffn.0.conv,30,20.502704620361328,25,1793113,258,1792855,4,1507,28.517118604196824
DG038,model.8.m.0.cv1.conv,10,20.50475311279297,25,1792855,2566,1790289,15,1508,28.619427532504815
DG039,model.8.m.0.cv2.conv,7,20.506792068481445,25,1790289,258,1790031,5,1509,28.62971424470414
DG004,model.10.m.0.ffn.0.conv,58,20.510541915893555,25,1790031,258,1789773,4,1510,28.640000956903457
DG004,model.10.m.0.ffn.0.conv,55,20.513324737548828,25,1789773,258,1789515,4,1511,28.65028766910278
DG004,model.10.m.0.ffn.0.conv,26,20.519697189331055,25,1789515,258,1789257,4,1512,28.660574381302105
DG039,model.8.m.0.cv2.conv,2,20.521686553955078,25,1789257,258,1788999,5,1513,28.670861093501433
DG004,model.10.m.0.ffn.0.conv,54,20.531177520751953,25,1788999,258,1788741,4,1514,28.681147805700757
DG038,model.8.m.0.cv1.conv,12,20.531827926635742,25,1788741,2566,1786175,15,1515,28.78345673400875
DG026,model.22.m.0.1.ffn.0.conv,10,20.53635597229004,25,1786175,258,1785917,4,1516,28.793743446208076
DG016,model.19.cv2.conv,45,20.537343978881836,25,1785917,1784,1784133,14,1517,28.864873270097966
DG038,model.8.m.0.cv1.conv,7,20.537357330322266,25,1784133,2566,1781567,15,1518,28.96718219840596
DG026,model.22.m.0.1.ffn.0.conv,12,20.559268951416016,25,1781567,258,1781309,4,1519,28.977468910605285
DG039,model.8.m.0.cv2.conv,1,20.560007095336914,25,1781309,258,1781051,5,1520,28.9877556228046
DG004,model.10.m.0.ffn.0.conv,1,20.562904357910156,25,1781051,258,1780793,4,1521,28.998042335003927
DG026,model.22.m.0.1.ffn.0.conv,8,20.564268112182617,25,1780793,258,1780535,4,1522,29.00832904720325
DG004,model.10.m.0.ffn.0.conv,45,20.568195343017578,25,1780535,258,1780277,4,1523,29.01861575940258
DG004,model.10.m.0.ffn.0.conv,8,20.575397491455078,25,1780277,258,1780019,4,1524,29.028902471601892
DG004,model.10.m.0.ffn.0.conv,21,20.580726623535156,25,1780019,258,1779761,4,1525,29.039189183801216
DG026,model.22.m.0.1.ffn.0.conv,15,20.584014892578125,25,1779761,258,1779503,4,1526,29.049475896000544
DG004,model.10.m.0.ffn.0.conv,41,20.59231185913086,25,1779503,258,1779245,4,1527,29.05976260819987
DG038,model.8.m.0.cv1.conv,10,20.594322204589844,25,1779245,2566,1776679,15,1528,29.16207153650786
DG038,model.8.m.0.cv1.conv,14,20.608753204345703,25,1776679,2566,1774113,15,1529,29.264380464815854
DG040,model.8.m.0.m.0.cv1.conv,42,20.282073974609375,25,1774113,488,1773625,4,1530,29.283837501844033
DG041,model.8.m.0.m.1.cv1.conv,1,20.31658935546875,25,1773625,488,1773137,4,1531,29.303294538872205
DG038,model.8.m.0.cv1.conv,16,20.61069107055664,25,1773137,2530,1770607,15,1532,29.404168111989605
DG026,model.22.m.0.1.ffn.0.conv,29,20.613508224487305,25,1770607,258,1770349,4,1533,29.41445482418893
DG004,model.10.m.0.ffn.0.conv,14,20.61367416381836,25,1770349,258,1770091,4,1534,29.424741536388243
DG026,model.22.m.0.1.ffn.0.conv,34,20.616748809814453,25,1770091,258,1769833,4,1535,29.43502824858757
DG026,model.22.m.0.1.ffn.0.conv,24,20.619613647460938,25,1769833,258,1769575,4,1536,29.445314960786895
DG004,model.10.m.0.ffn.0.conv,41,20.622447967529297,25,1769575,258,1769317,4,1537,29.45560167298622
DG004,model.10.m.0.ffn.0.conv,34,20.63364028930664,25,1769317,258,1769059,4,1538,29.465888385185536
DG039,model.8.m.0.cv2.conv,2,20.637451171875,25,1769059,258,1768801,5,1539,29.47617509738486
DG026,model.22.m.0.1.ffn.0.conv,29,20.639801025390625,25,1768801,258,1768543,4,1540,29.486461809584185
DG038,model.8.m.0.cv1.conv,6,20.641427993774414,25,1768543,2530,1766013,15,1541,29.587335382701575
DG041,model.8.m.0.m.1.cv1.conv,5,20.451465606689453,25,1766013,452,1765561,4,1542,29.60535706453915
DG004,model.10.m.0.ffn.0.conv,4,20.654361724853516,25,1765561,258,1765303,4,1543,29.615643776738477
DG004,model.10.m.0.ffn.0.conv,42,20.659957885742188,25,1765303,258,1765045,4,1544,29.6259304889378
DG038,model.8.m.0.cv1.conv,1,20.67343521118164,25,1765045,2512,1762533,15,1545,29.726086384459894
DG016,model.19.cv2.conv,8,20.68112564086914,25,1762533,1784,1760749,14,1546,29.797216208349774
DG004,model.10.m.0.ffn.0.conv,20,20.689308166503906,25,1760749,258,1760491,4,1547,29.8075029205491
DG004,model.10.m.0.ffn.0.conv,26,20.697002410888672,25,1760491,258,1760233,4,1548,29.817789632748426
DG004,model.10.m.0.ffn.0.conv,4,20.70514678955078,25,1760233,258,1759975,4,1549,29.828076344947753
DG004,model.10.m.0.ffn.0.conv,3,20.706451416015625,25,1759975,258,1759717,4,1550,29.838363057147077
DG004,model.10.m.0.ffn.0.conv,18,20.70749855041504,25,1759717,258,1759459,4,1551,29.84864976934639
DG004,model.10.m.0.ffn.0.conv,29,20.713775634765625,25,1759459,258,1759201,4,1552,29.85893648154572
DG016,model.19.cv2.conv,71,20.71540069580078,25,1759201,1784,1757417,14,1553,29.93006630543561
DG004,model.10.m.0.ffn.0.conv,36,20.723037719726562,25,1757417,258,1757159,4,1554,29.940353017634934
DG004,model.10.m.0.ffn.0.conv,20,20.725017547607422,25,1757159,258,1756901,4,1555,29.95063972983426
DG038,model.8.m.0.cv1.conv,19,20.72650146484375,25,1756901,2512,1754389,15,1556,30.05079562535635
DG004,model.10.m.0.ffn.0.conv,6,20.730361938476562,25,1754389,258,1754131,4,1557,30.061082337555668
DG038,model.8.m.0.cv1.conv,12,20.730953216552734,25,1754131,2512,1751619,15,1558,30.161238233077757
DG041,model.8.m.0.m.1.cv1.conv,58,16.53913116455078,22,1751619,398,1751221,4,1559,30.177106882129433
DG040,model.8.m.0.m.0.cv1.conv,50,20.577381134033203,25,1751221,398,1750823,4,1560,30.192975531181098
DG038,model.8.m.0.cv1.conv,15,20.734657287597656,25,1750823,2476,1748347,15,1561,30.291696071512586
DG026,model.22.m.0.1.ffn.0.conv,2,20.73872184753418,25,1748347,258,1748089,4,1562,30.30198278371191
DG026,model.22.m.0.1.ffn.0.conv,8,20.74378204345703,25,1748089,258,1747831,4,1563,30.312269495911227
DG039,model.8.m.0.cv2.conv,5,20.744049072265625,25,1747831,258,1747573,5,1564,30.32255620811055
DG039,model.8.m.0.cv2.conv,11,20.747814178466797,25,1747573,258,1747315,5,1565,30.332842920309876
DG004,model.10.m.0.ffn.0.conv,19,20.749658584594727,25,1747315,258,1747057,4,1566,30.343129632509203
DG038,model.8.m.0.cv1.conv,11,20.764083862304688,25,1747057,2476,1744581,15,1567,30.441850172840688
DG041,model.8.m.0.m.1.cv1.conv,27,19.261449813842773,24,1744581,362,1744219,4,1568,30.45628346670175
DG040,model.8.m.0.m.0.cv1.conv,44,19.812639236450195,24,1744219,362,1743857,4,1569,30.470716760562823
DG040,model.8.m.0.m.0.cv1.conv,23,20.480886459350586,25,1743857,362,1743495,4,1570,30.485150054423883
DG004,model.10.m.0.ffn.0.conv,19,20.77126693725586,25,1743495,258,1743237,4,1571,30.495436766623207
DG004,model.10.m.0.ffn.0.conv,3,20.77418327331543,25,1743237,258,1742979,4,1572,30.50572347882253
DG004,model.10.m.0.ffn.0.conv,16,20.785171508789062,25,1742979,258,1742721,4,1573,30.51601019102186
DG004,model.10.m.0.ffn.0.conv,6,20.786670684814453,25,1742721,258,1742463,4,1574,30.526296903221173
DG039,model.8.m.0.cv2.conv,13,20.79199981689453,25,1742463,258,1742205,5,1575,30.536583615420497
DG039,model.8.m.0.cv2.conv,14,20.795303344726562,25,1742205,258,1741947,5,1576,30.546870327619825
DG004,model.10.m.0.ffn.0.conv,3,20.803436279296875,25,1741947,258,1741689,4,1577,30.55715703981915
DG004,model.10.m.0.ffn.0.conv,25,20.820398330688477,25,1741689,258,1741431,4,1578,30.567443752018463
DG038,model.8.m.0.cv1.conv,11,20.820505142211914,25,1741431,2422,1739009,15,1579,30.66401125956405
DG040,model.8.m.0.m.0.cv1.conv,22,20.100872039794922,25,1739009,344,1738665,4,1580,30.677726875829812
DG040,model.8.m.0.m.0.cv1.conv,36,20.647096633911133,25,1738665,344,1738321,4,1581,30.69144249209558
DG040,model.8.m.0.m.0.cv1.conv,24,20.823707580566406,25,1738321,344,1737977,4,1582,30.705158108361342
DG004,model.10.m.0.ffn.0.conv,10,20.824386596679688,25,1737977,258,1737719,4,1583,30.715444820560666
DG026,model.22.m.0.1.ffn.0.conv,13,20.825658798217773,25,1737719,258,1737461,4,1584,30.725731532759994
DG004,model.10.m.0.ffn.0.conv,16,20.833145141601562,25,1737461,258,1737203,4,1585,30.736018244959308
DG004,model.10.m.0.ffn.0.conv,23,20.841739654541016,25,1737203,258,1736945,4,1586,30.74630495715863
DG016,model.19.cv2.conv,42,20.841800689697266,25,1736945,1784,1735161,14,1587,30.817434781048526
DG004,model.10.m.0.ffn.0.conv,19,20.843502044677734,25,1735161,258,1734903,4,1588,30.82772149324785
DG038,model.8.m.0.cv1.conv,4,20.851335525512695,25,1734903,2368,1732535,15,1589,30.922135968007524
DG040,model.8.m.0.m.0.cv1.conv,53,20.068872451782227,25,1732535,326,1732209,4,1590,30.93513390667799
DG041,model.8.m.0.m.1.cv1.conv,35,20.148481369018555,25,1732209,326,1731883,4,1591,30.94813184534845
DG040,model.8.m.0.m.0.cv1.conv,39,20.405567169189453,25,1731883,326,1731557,4,1592,30.961129784018915
DG041,model.8.m.0.m.1.cv1.conv,26,20.494272232055664,25,1731557,326,1731231,4,1593,30.97412772268938
DG040,model.8.m.0.m.0.cv1.conv,16,20.564815521240234,25,1731231,326,1730905,4,1594,30.987125661359837
DG041,model.8.m.0.m.1.cv1.conv,49,20.635534286499023,25,1730905,326,1730579,4,1595,31.000123600030307
DG041,model.8.m.0.m.1.cv1.conv,28,20.716957092285156,25,1730579,326,1730253,4,1596,31.013121538700762
DG016,model.19.cv2.conv,6,20.851890563964844,25,1730253,1784,1728469,14,1597,31.084251362590653
DG004,model.10.m.0.ffn.0.conv,22,20.85306167602539,25,1728469,258,1728211,4,1598,31.09453807478998
DG038,model.8.m.0.cv1.conv,9,20.856464385986328,25,1728211,2242,1725969,15,1599,31.183928806382543
DG041,model.8.m.0.m.1.cv1.conv,24,19.93553924560547,24,1725969,308,1725661,4,1600,31.1962090674577
DG040,model.8.m.0.m.0.cv1.conv,30,20.02176284790039,24,1725661,308,1725353,4,1601,31.208489328532863
DG041,model.8.m.0.m.1.cv1.conv,29,20.057422637939453,25,1725353,308,1725045,4,1602,31.220769589608032
DG040,model.8.m.0.m.0.cv1.conv,18,20.0870361328125,25,1725045,308,1724737,4,1603,31.23304985068319
DG041,model.8.m.0.m.1.cv1.conv,38,20.116392135620117,25,1724737,308,1724429,4,1604,31.245330111758353
DG041,model.8.m.0.m.1.cv1.conv,4,20.19540023803711,25,1724429,308,1724121,4,1605,31.25761037283351
DG041,model.8.m.0.m.1.cv1.conv,11,20.341888427734375,25,1724121,308,1723813,4,1606,31.26989063390867
DG041,model.8.m.0.m.1.cv1.conv,40,20.38528823852539,25,1723813,308,1723505,4,1607,31.282170894983828
DG040,model.8.m.0.m.0.cv1.conv,50,20.492515563964844,25,1723505,308,1723197,4,1608,31.29445115605899
DG040,model.8.m.0.m.0.cv1.conv,6,20.53965187072754,25,1723197,308,1722889,4,1609,31.30673141713416
DG041,model.8.m.0.m.1.cv1.conv,6,20.593181610107422,25,1722889,308,1722581,4,1610,31.319011678209318
DG041,model.8.m.0.m.1.cv1.conv,41,20.685102462768555,25,1722581,308,1722273,4,1611,31.331291939284476
DG041,model.8.m.0.m.1.cv1.conv,40,20.78661346435547,25,1722273,308,1721965,4,1612,31.343572200359638
DG041,model.8.m.0.m.1.cv1.conv,43,20.79622459411621,25,1721965,308,1721657,4,1613,31.355852461434797
DG038,model.8.m.0.cv1.conv,13,20.859596252441406,25,1721657,1990,1719667,15,1614,31.435195706693143
DG040,model.8.m.0.m.0.cv1.conv,12,19.432588577270508,24,1719667,290,1719377,4,1615,31.446758290173005
DG040,model.8.m.0.m.0.cv1.conv,27,19.57440948486328,24,1719377,290,1719087,4,1616,31.458320873652855
DG041,model.8.m.0.m.1.cv1.conv,39,19.654621124267578,24,1719087,290,1718797,4,1617,31.46988345713272
DG040,model.8.m.0.m.0.cv1.conv,21,19.71856689453125,24,1718797,290,1718507,4,1618,31.481446040612582
DG041,model.8.m.0.m.1.cv1.conv,33,19.914749145507812,24,1718507,290,1718217,4,1619,31.493008624092433
DG040,model.8.m.0.m.0.cv1.conv,10,19.921239852905273,24,1718217,290,1717927,4,1620,31.504571207572297
DG041,model.8.m.0.m.1.cv1.conv,28,19.929691314697266,24,1717927,290,1717637,4,1621,31.51613379105216
DG040,model.8.m.0.m.0.cv1.conv,31,19.940393447875977,24,1717637,290,1717347,4,1622,31.52769637453201
DG040,model.8.m.0.m.0.cv1.conv,23,19.95549201965332,24,1717347,290,1717057,4,1623,31.539258958011875
DG040,model.8.m.0.m.0.cv1.conv,28,20.029579162597656,25,1717057,290,1716767,4,1624,31.550821541491736
DG040,model.8.m.0.m.0.cv1.conv,18,20.031536102294922,25,1716767,290,1716477,4,1625,31.562384124971587
DG040,model.8.m.0.m.0.cv1.conv,33,20.236719131469727,25,1716477,290,1716187,4,1626,31.57394670845145
DG041,model.8.m.0.m.1.cv1.conv,29,20.302474975585938,25,1716187,290,1715897,4,1627,31.585509291931313
DG041,model.8.m.0.m.1.cv1.conv,39,20.31342315673828,25,1715897,290,1715607,4,1628,31.597071875411164
DG041,model.8.m.0.m.1.cv1.conv,30,20.392471313476562,25,1715607,290,1715317,4,1629,31.60863445889103
DG041,model.8.m.0.m.1.cv1.conv,4,20.48685073852539,25,1715317,290,1715027,4,1630,31.62019704237089
DG040,model.8.m.0.m.0.cv1.conv,13,20.550750732421875,25,1715027,290,1714737,4,1631,31.63175962585074
DG040,model.8.m.0.m.0.cv1.conv,29,20.584035873413086,25,1714737,290,1714447,4,1632,31.643322209330606
DG040,model.8.m.0.m.0.cv1.conv,22,20.608707427978516,25,1714447,290,1714157,4,1633,31.654884792810467
DG041,model.8.m.0.m.1.cv1.conv,11,20.61402130126953,25,1714157,290,1713867,4,1634,31.66644737629033
DG040,model.8.m.0.m.0.cv1.conv,12,20.638721466064453,25,1713867,290,1713577,4,1635,31.678009959770183
DG041,model.8.m.0.m.1.cv1.conv,37,20.67810821533203,25,1713577,290,1713287,4,1636,31.689572543250044
DG041,model.8.m.0.m.1.cv1.conv,7,20.746501922607422,25,1713287,290,1712997,4,1637,31.701135126729906
DG041,model.8.m.0.m.1.cv1.conv,16,20.75518226623535,25,1712997,290,1712707,4,1638,31.71269771020976
DG040,model.8.m.0.m.0.cv1.conv,11,20.8060302734375,25,1712707,290,1712417,4,1639,31.72426029368962
